go,z,t,p,nparts,nhits
GO:1990438,-0.3198328853764785,0.10229307456824367,,1,0
GO:1990439,-0.3198328853764785,0.10229307456824367,,1,0
GO:1990440,3.0966398400693453,9.589178299104702,0.011315237978813418,11,4
GO:1990441,1.083652270410898,1.1743022431666936,0.35783769368441276,4,1
GO:1990442,3.1266328314641285,9.775832862789398,,1,1
GO:1990443,-0.3198328853764785,0.10229307456824367,,1,0
GO:1990444,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:1990446,0.6236680749290999,0.3889618676857694,0.5601906995237584,6,1
GO:1990447,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:1990448,-0.3198328853764785,0.10229307456824367,,1,0
GO:1990450,-0.553995839020833,0.3069113896523967,0.6352535730857058,3,0
GO:1990451,-0.3198328853764785,0.10229307456824367,,1,0
GO:1990452,1.9847592793287976,3.9392693968817687,0.29711964046666683,2,1
GO:1990454,-0.11305724957314509,0.012781941681044415,0.9120220972557135,12,1
GO:1990456,0.45651509606467044,0.2084060329349353,0.6640790992388472,7,1
GO:1990459,0.07848627606371505,0.00616009553034969,0.939158569073999,10,1
GO:1990460,1.083652270410898,1.1743022431666936,0.35783769368441276,4,1
GO:1990462,1.9847592793287976,3.9392693968817687,0.29711964046666683,2,1
GO:1990466,-0.3198328853764785,0.10229307456824367,,1,0
GO:1990478,1.9847592793287976,3.9392693968817687,0.29711964046666683,2,1
GO:1990481,-0.959699840522511,0.9210237838989329,0.3653094155484776,9,0
GO:1990498,-0.19735832546501805,0.038950308630355986,0.8468505774928572,13,1
GO:1990501,-0.553995839020833,0.3069113896523967,0.6352535730857058,3,0
GO:1990502,-0.553995839020833,0.3069113896523967,0.6352535730857058,3,0
GO:1990504,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:1990506,-0.3198328853764785,0.10229307456824367,,1,0
GO:1990508,-0.7152430383487386,0.5115726039063353,0.5139873195200801,5,0
GO:1990512,-0.3198328853764785,0.10229307456824367,,1,0
GO:1990513,1.4359263503022568,2.061884483492359,0.2875270489439952,3,1
GO:1990518,3.4258485396253464,11.73643821645312,0.075661398939392,3,2
GO:1990519,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:1990523,-0.553995839020833,0.3069113896523967,0.6352535730857058,3,0
GO:1990529,-0.3198328853764785,0.10229307456824367,,1,0
GO:1990531,-0.2756922919741385,0.07600623985395367,0.7871180755787773,14,1
GO:1990533,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:1990535,-0.021622830296500428,0.0004675467900312567,0.9831741931414335,11,1
GO:1990539,-0.3198328853764785,0.10229307456824367,,1,0
GO:1990540,3.1266328314641285,9.775832862789398,,1,1
GO:1990542,0.3139432167601602,0.09856034334971694,0.7627132480967307,8,1
GO:1990543,-0.3198328853764785,0.10229307456824367,,1,0
GO:1990544,0.3139432167601602,0.09856034334971694,0.7627132480967307,8,1
GO:1990547,-0.3198328853764785,0.10229307456824367,,1,0
GO:1990548,-0.3198328853764785,0.10229307456824367,,1,0
GO:1990550,-0.3198328853764785,0.10229307456824367,,1,0
GO:1990559,-0.3198328853764785,0.10229307456824367,,1,0
GO:1990565,1.9847592793287976,3.9392693968817687,0.29711964046666683,2,1
GO:1990569,-0.6397160569659002,0.40923663353999873,0.5678593191257792,4,0
GO:1990572,-0.3198328853764785,0.10229307456824367,,1,0
GO:1990573,-0.04328312091264063,0.0018734285559382686,0.9656762166882762,44,4
GO:1990575,-0.553995839020833,0.3069113896523967,0.6352535730857058,3,0
GO:1990578,2.807020597787696,7.879364636404393,0.06745904768582027,4,2
GO:1990579,3.1266328314641285,9.775832862789398,,1,1
GO:1990584,-0.553995839020833,0.3069113896523967,0.6352535730857058,3,0
GO:1990589,2.807020597787696,7.879364636404393,0.06745904768582027,4,2
GO:1990590,1.9847592793287976,3.9392693968817687,0.29711964046666683,2,1
GO:1990592,-0.7152430383487386,0.5115726039063353,0.5139873195200801,5,0
GO:1990595,-0.3198328853764785,0.10229307456824367,,1,0
GO:1990597,4.421842414492276,19.552690338602883,0.14158985978872873,2,2
GO:1990599,-0.553995839020833,0.3069113896523967,0.6352535730857058,3,0
GO:1990603,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:1990604,1.083652270410898,1.1743022431666936,0.35783769368441276,4,1
GO:1990611,3.1266328314641285,9.775832862789398,,1,1
GO:1990617,4.421842414492276,19.552690338602883,0.14158985978872873,2,2
GO:1990622,4.421842414492276,19.552690338602883,0.14158985978872873,2,2
GO:1990625,-0.3198328853764785,0.10229307456824367,,1,0
GO:1990630,3.1266328314641285,9.775832862789398,,1,1
GO:1990635,0.6236680749290999,0.3889618676857694,0.5601906995237584,6,1
GO:1990637,-0.3198328853764785,0.10229307456824367,,1,0
GO:1990641,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:1990646,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:1990647,1.9847592793287976,3.9392693968817687,0.29711964046666683,2,1
GO:1990654,-0.3198328853764785,0.10229307456824367,,1,0
GO:1990664,-0.3198328853764785,0.10229307456824367,,1,0
GO:1990665,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:1990666,1.9847592793287976,3.9392693968817687,0.29711964046666683,2,1
GO:1990667,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:1990674,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:1990675,-0.3198328853764785,0.10229307456824367,,1,0
GO:1990676,-0.3198328853764785,0.10229307456824367,,1,0
GO:1990680,-0.553995839020833,0.3069113896523967,0.6352535730857058,3,0
GO:1990682,1.9847592793287976,3.9392693968817687,0.29711964046666683,2,1
GO:1990683,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:1990696,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:1990697,-0.3198328853764785,0.10229307456824367,,1,0
GO:1990698,4.421842414492276,19.552690338602883,0.14158985978872873,2,2
GO:1990699,-0.3198328853764785,0.10229307456824367,,1,0
GO:1990700,-0.3198328853764785,0.10229307456824367,,1,0
GO:1990705,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:1990706,-0.3198328853764785,0.10229307456824367,,1,0
GO:1990708,-0.6397160569659002,0.40923663353999873,0.5678593191257792,4,0
GO:1990709,-0.3198328853764785,0.10229307456824367,,1,0
GO:1990711,1.9847592793287976,3.9392693968817687,0.29711964046666683,2,1
GO:1990712,-0.8463313363113086,0.7162767308224856,0.4298235810047297,7,0
GO:1990713,3.1266328314641285,9.775832862789398,,1,1
GO:1990715,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:1990716,-0.6397160569659002,0.40923663353999873,0.5678593191257792,4,0
GO:1990718,-0.3198328853764785,0.10229307456824367,,1,0
GO:1990722,-0.3198328853764785,0.10229307456824367,,1,0
GO:1990723,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:1990724,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:1990726,0.8262248491551945,0.6826475013615241,0.45510903554730586,5,1
GO:1990728,1.9847592793287976,3.9392693968817687,0.29711964046666683,2,1
GO:1990730,1.9847592793287976,3.9392693968817687,0.29711964046666683,2,1
GO:1990737,3.4258485396253464,11.73643821645312,0.075661398939392,3,2
GO:1990739,-0.3198328853764785,0.10229307456824367,,1,0
GO:1990742,-0.6397160569659002,0.40923663353999873,0.5678593191257792,4,0
GO:1990743,0.8262248491551945,0.6826475013615241,0.45510903554730586,5,1
GO:1990745,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:1990748,0.6236680749290999,0.3889618676857694,0.5601906995237584,6,1
GO:1990752,0.8262248491551945,0.6826475013615241,0.45510903554730586,5,1
GO:1990756,2.0620551144897963,4.2520712951935264,0.04441847992193503,51,9
GO:1990757,2.0308661763652482,4.124417426304404,0.09800290610048248,6,2
GO:1990758,3.1266328314641285,9.775832862789398,,1,1
GO:1990760,1.4359263503022568,2.061884483492359,0.2875270489439952,3,1
GO:1990763,0.18936294613484503,0.03585832536886822,0.8545245029705391,9,1
GO:1990764,-0.3198328853764785,0.10229307456824367,,1,0
GO:1990769,-0.6397160569659002,0.40923663353999873,0.5678593191257792,4,0
GO:1990770,-0.3198328853764785,0.10229307456824367,,1,0
GO:1990771,-0.3198328853764785,0.10229307456824367,,1,0
GO:1990776,-0.7835300265070486,0.6139193024381364,0.46878731672782725,6,0
GO:1990777,-0.3198328853764785,0.10229307456824367,,1,0
GO:1990778,-0.3198328853764785,0.10229307456824367,,1,0
GO:1990779,-0.7152430383487386,0.5115726039063353,0.5139873195200801,5,0
GO:1990780,-0.3198328853764785,0.10229307456824367,,1,0
GO:1990782,1.3279685701351247,1.7635005232667276,0.19074048662769016,47,7
GO:1990785,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:1990786,1.9847592793287976,3.9392693968817687,0.29711964046666683,2,1
GO:1990787,-0.3198328853764785,0.10229307456824367,,1,0
GO:1990788,1.083652270410898,1.1743022431666936,0.35783769368441276,4,1
GO:1990791,2.3676927366591274,5.60596889522839,0.07701428374129875,5,2
GO:1990792,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:1990794,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:1990806,-0.959699840522511,0.9210237838989329,0.3653094155484776,9,0
GO:1990809,2.807020597787696,7.879364636404393,0.06745904768582027,4,2
GO:1990811,-0.3198328853764785,0.10229307456824367,,1,0
GO:1990812,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:1990814,1.4359263503022568,2.061884483492359,0.2875270489439952,3,1
GO:1990817,-0.7152430383487386,0.5115726039063353,0.5139873195200801,5,0
GO:1990822,-0.6397160569659002,0.40923663353999873,0.5678593191257792,4,0
GO:1990823,1.9847592793287976,3.9392693968817687,0.29711964046666683,2,1
GO:1990825,1.877334402506097,3.524384458832925,0.0872283162351991,12,3
GO:1990828,3.1266328314641285,9.775832862789398,,1,1
GO:1990829,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:1990830,2.853209754711571,8.140805904381267,0.005312071756153745,96,17
GO:1990832,3.1266328314641285,9.775832862789398,,1,1
GO:1990833,3.1266328314641285,9.775832862789398,,1,1
GO:1990834,-0.553995839020833,0.3069113896523967,0.6352535730857058,3,0
GO:1990837,0.17111171653813076,0.029279219536625607,0.8641992003317837,548,52
GO:1990839,-0.3198328853764785,0.10229307456824367,,1,0
GO:1990841,2.5554912315976446,6.530535434772446,0.012990425273738934,65,12
GO:1990845,-0.11305724957314509,0.012781941681044415,0.9120220972557135,12,1
GO:1990851,-0.6397160569659002,0.40923663353999873,0.5678593191257792,4,0
GO:1990858,1.9847592793287976,3.9392693968817687,0.29711964046666683,2,1
GO:1990859,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:1990869,-0.2756922919741385,0.07600623985395367,0.7871180755787773,14,1
GO:1990874,2.0308661763652482,4.124417426304404,0.09800290610048248,6,2
GO:1990876,-0.3198328853764785,0.10229307456824367,,1,0
GO:1990877,-0.9047899705162633,0.8186448907468208,0.3956486368249451,8,0
GO:1990879,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:1990883,-0.3198328853764785,0.10229307456824367,,1,0
GO:1990889,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:1990890,1.9847592793287976,3.9392693968817687,0.29711964046666683,2,1
GO:1990904,6.2897419601492075,39.56085392526159,0.0000000029102648137256363,161,38
GO:1990907,-0.19735832546501805,0.038950308630355986,0.8468505774928572,13,1
GO:1990909,0.882138576466476,0.7781684680903007,0.3965694031989836,12,2
GO:1990910,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:1990911,-0.6397160569659002,0.40923663353999873,0.5678593191257792,4,0
GO:1990913,-0.7835300265070486,0.6139193024381364,0.46878731672782725,6,0
GO:1990917,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:1990918,-0.8463313363113086,0.7162767308224856,0.4298235810047297,7,0
GO:1990923,-0.553995839020833,0.3069113896523967,0.6352535730857058,3,0
GO:1990926,1.4359263503022568,2.061884483492359,0.2875270489439952,3,1
GO:1990927,1.4359263503022568,2.061884483492359,0.2875270489439952,3,1
GO:1990928,-0.553995839020833,0.3069113896523967,0.6352535730857058,3,0
GO:1990930,3.1266328314641285,9.775832862789398,,1,1
GO:1990931,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:1990932,-0.3198328853764785,0.10229307456824367,,1,0
GO:1990935,3.9091606241630603,15.28153678550693,0.017406167657267792,5,3
GO:1990938,-0.3198328853764785,0.10229307456824367,,1,0
GO:1990948,0.3139432167601602,0.09856034334971694,0.7627132480967307,8,1
GO:1990949,3.1266328314641285,9.775832862789398,,1,1
GO:1990953,-0.3198328853764785,0.10229307456824367,,1,0
GO:1990955,-0.3198328853764785,0.10229307456824367,,1,0
GO:1990959,-0.553995839020833,0.3069113896523967,0.6352535730857058,3,0
GO:1990960,-0.3198328853764785,0.10229307456824367,,1,0
GO:1990961,-1.061043720418449,1.125813776639424,0.313623553361868,11,0
GO:1990962,-0.7835300265070486,0.6139193024381364,0.46878731672782725,6,0
GO:1990963,2.807020597787696,7.879364636404393,0.06745904768582027,4,2
GO:1990966,1.083652270410898,1.1743022431666936,0.35783769368441276,4,1
GO:1990968,3.1266328314641285,9.775832862789398,,1,1
GO:1990969,3.1266328314641285,9.775832862789398,,1,1
GO:1990971,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:1990972,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:1990983,-0.3198328853764785,0.10229307456824367,,1,0
GO:1990984,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:2000001,-0.2756922919741385,0.07600623985395367,0.7871180755787773,14,1
GO:2000002,3.4258485396253464,11.73643821645312,0.075661398939392,3,2
GO:2000003,-0.553995839020833,0.3069113896523967,0.6352535730857058,3,0
GO:2000005,-0.3198328853764785,0.10229307456824367,,1,0
GO:2000007,-0.3198328853764785,0.10229307456824367,,1,0
GO:2000008,2.25873677446246,5.101891816309077,0.05028029322164435,10,3
GO:2000009,-0.11305724957314509,0.012781941681044415,0.9120220972557135,12,1
GO:2000010,0.2678628458495725,0.07175050418663184,0.7920278489637425,18,2
GO:2000011,-0.3198328853764785,0.10229307456824367,,1,0
GO:2000016,4.421842414492276,19.552690338602883,0.14158985978872873,2,2
GO:2000017,1.9847592793287976,3.9392693968817687,0.29711964046666683,2,1
GO:2000019,-0.3198328853764785,0.10229307456824367,,1,0
GO:2000020,0.3139432167601602,0.09856034334971694,0.7627132480967307,8,1
GO:2000027,-0.3198328853764785,0.10229307456824367,,1,0
GO:2000035,0.07848627606371505,0.00616009553034969,0.939158569073999,10,1
GO:2000036,-1.1082530756127662,1.2282248796051558,0.2913961653449829,12,0
GO:2000041,1.9847592793287976,3.9392693968817687,0.29711964046666683,2,1
GO:2000042,1.3060311433468421,1.70571734739186,0.21121629489984928,16,3
GO:2000043,-0.3198328853764785,0.10229307456824367,,1,0
GO:2000045,2.0620551144897963,4.2520712951935264,0.04441847992193503,51,9
GO:2000048,1.338425732792201,1.7913834422003396,0.21754691333037923,9,2
GO:2000049,0.18936294613484503,0.03585832536886822,0.8545245029705391,9,1
GO:2000050,-0.553995839020833,0.3069113896523967,0.6352535730857058,3,0
GO:2000051,-0.6397160569659002,0.40923663353999873,0.5678593191257792,4,0
GO:2000052,1.7593615284406494,3.095352987757018,0.12900911887105562,7,2
GO:2000054,4.421842414492276,19.552690338602883,0.14158985978872873,2,2
GO:2000057,-0.3198328853764785,0.10229307456824367,,1,0
GO:2000058,-0.7152430383487386,0.5115726039063353,0.5139873195200801,5,0
GO:2000059,-0.5448389904291627,0.29684952549186927,0.5929405746289214,18,1
GO:2000060,-0.030588121701080318,0.0009356331892001007,0.9758868635074524,22,2
GO:2000062,-0.3198328853764785,0.10229307456824367,,1,0
GO:2000063,-0.3198328853764785,0.10229307456824367,,1,0
GO:2000064,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:2000065,-0.6397160569659002,0.40923663353999873,0.5678593191257792,4,0
GO:2000066,-0.3198328853764785,0.10229307456824367,,1,0
GO:2000074,-0.553995839020833,0.3069113896523967,0.6352535730857058,3,0
GO:2000077,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:2000078,-0.553995839020833,0.3069113896523967,0.6352535730857058,3,0
GO:2000080,3.1266328314641285,9.775832862789398,,1,1
GO:2000081,-0.3198328853764785,0.10229307456824367,,1,0
GO:2000095,-0.7152430383487386,0.5115726039063353,0.5139873195200801,5,0
GO:2000096,0.18936294613484503,0.03585832536886822,0.8545245029705391,9,1
GO:2000097,-0.3198328853764785,0.10229307456824367,,1,0
GO:2000098,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:2000103,3.1266328314641285,9.775832862789398,,1,1
GO:2000104,1.9847592793287976,3.9392693968817687,0.29711964046666683,2,1
GO:2000105,-0.3198328853764785,0.10229307456824367,,1,0
GO:2000107,1.9847592793287976,3.9392693968817687,0.29711964046666683,2,1
GO:2000110,0.8262248491551945,0.6826475013615241,0.45510903554730586,5,1
GO:2000111,-0.553995839020833,0.3069113896523967,0.6352535730857058,3,0
GO:2000114,0.6457283209916158,0.4169650645306514,0.5296888350493365,14,2
GO:2000116,-0.553995839020833,0.3069113896523967,0.6352535730857058,3,0
GO:2000117,-0.959699840522511,0.9210237838989329,0.3653094155484776,9,0
GO:2000118,-0.3198328853764785,0.10229307456824367,,1,0
GO:2000119,-0.3198328853764785,0.10229307456824367,,1,0
GO:2000120,3.4258485396253464,11.73643821645312,0.075661398939392,3,2
GO:2000121,2.0308661763652482,4.124417426304404,0.09800290610048248,6,2
GO:2000124,1.4359263503022568,2.061884483492359,0.2875270489439952,3,1
GO:2000134,-0.3883956311940839,0.15085116633065088,0.6998354825413592,40,3
GO:2000137,-0.3198328853764785,0.10229307456824367,,1,0
GO:2000138,-0.553995839020833,0.3069113896523967,0.6352535730857058,3,0
GO:2000142,-0.3198328853764785,0.10229307456824367,,1,0
GO:2000143,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:2000144,2.0308661763652482,4.124417426304404,0.09800290610048248,6,2
GO:2000145,-0.2756922919741385,0.07600623985395367,0.7871180755787773,14,1
GO:2000146,-1.1082530756127662,1.2282248796051558,0.2913961653449829,12,0
GO:2000147,-0.6037305654628532,0.3644905956740966,0.5535558712120359,19,1
GO:2000152,-0.3198328853764785,0.10229307456824367,,1,0
GO:2000156,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:2000157,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:2000158,-0.3198328853764785,0.10229307456824367,,1,0
GO:2000167,-0.3198328853764785,0.10229307456824367,,1,0
GO:2000170,-0.553995839020833,0.3069113896523967,0.6352535730857058,3,0
GO:2000171,0.45651509606467044,0.2084060329349353,0.6640790992388472,7,1
GO:2000172,1.4359263503022568,2.061884483492359,0.2875270489439952,3,1
GO:2000173,-0.3198328853764785,0.10229307456824367,,1,0
GO:2000176,-0.3198328853764785,0.10229307456824367,,1,0
GO:2000177,0.3139432167601602,0.09856034334971694,0.7627132480967307,8,1
GO:2000178,-0.021622830296500428,0.0004675467900312567,0.9831741931414335,11,1
GO:2000179,1.3060311433468421,1.70571734739186,0.21121629489984928,16,3
GO:2000180,-0.3198328853764785,0.10229307456824367,,1,0
GO:2000182,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:2000184,-0.3198328853764785,0.10229307456824367,,1,0
GO:2000187,-0.3198328853764785,0.10229307456824367,,1,0
GO:2000191,-0.3198328853764785,0.10229307456824367,,1,0
GO:2000192,-0.3198328853764785,0.10229307456824367,,1,0
GO:2000194,1.9847592793287976,3.9392693968817687,0.29711964046666683,2,1
GO:2000195,1.4359263503022568,2.061884483492359,0.2875270489439952,3,1
GO:2000208,-0.3198328853764785,0.10229307456824367,,1,0
GO:2000209,-0.3198328853764785,0.10229307456824367,,1,0
GO:2000210,-0.7152430383487386,0.5115726039063353,0.5139873195200801,5,0
GO:2000211,3.1266328314641285,9.775832862789398,,1,1
GO:2000212,-0.3198328853764785,0.10229307456824367,,1,0
GO:2000213,-0.3198328853764785,0.10229307456824367,,1,0
GO:2000224,-0.7152430383487386,0.5115726039063353,0.5139873195200801,5,0
GO:2000225,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:2000227,-0.3198328853764785,0.10229307456824367,,1,0
GO:2000231,-0.3198328853764785,0.10229307456824367,,1,0
GO:2000232,3.4258485396253464,11.73643821645312,0.075661398939392,3,2
GO:2000233,-0.553995839020833,0.3069113896523967,0.6352535730857058,3,0
GO:2000234,-0.959699840522511,0.9210237838989329,0.3653094155484776,9,0
GO:2000241,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:2000242,1.5326764040365837,2.349096959490513,0.16921991894499513,8,2
GO:2000243,-0.6397160569659002,0.40923663353999873,0.5678593191257792,4,0
GO:2000252,-0.6397160569659002,0.40923663353999873,0.5678593191257792,4,0
GO:2000253,-0.7835300265070486,0.6139193024381364,0.46878731672782725,6,0
GO:2000255,-0.6397160569659002,0.40923663353999873,0.5678593191257792,4,0
GO:2000256,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:2000257,-0.3198328853764785,0.10229307456824367,,1,0
GO:2000269,-0.553995839020833,0.3069113896523967,0.6352535730857058,3,0
GO:2000270,3.0622079608166284,9.377117595288736,0.022162190081439253,7,3
GO:2000271,2.487488519449557,6.1875991343933485,0.03766939154564035,9,3
GO:2000272,0.3139432167601602,0.09856034334971694,0.7627132480967307,8,1
GO:2000273,-0.021622830296500428,0.0004675467900312567,0.9831741931414335,11,1
GO:2000276,-0.3198328853764785,0.10229307456824367,,1,0
GO:2000278,-0.7835300265070486,0.6139193024381364,0.46878731672782725,6,0
GO:2000279,1.877334402506097,3.524384458832925,0.0872283162351991,12,3
GO:2000286,1.4359263503022568,2.061884483492359,0.2875270489439952,3,1
GO:2000287,-0.3198328853764785,0.10229307456824367,,1,0
GO:2000288,0.3139432167601602,0.09856034334971694,0.7627132480967307,8,1
GO:2000291,-0.3198328853764785,0.10229307456824367,,1,0
GO:2000293,-0.3198328853764785,0.10229307456824367,,1,0
GO:2000296,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:2000297,-0.553995839020833,0.3069113896523967,0.6352535730857058,3,0
GO:2000298,-0.3198328853764785,0.10229307456824367,,1,0
GO:2000299,1.9847592793287976,3.9392693968817687,0.29711964046666683,2,1
GO:2000300,0.07631641808091509,0.005824195668701025,0.9396740503801934,31,3
GO:2000301,0.8262248491551945,0.6826475013615241,0.45510903554730586,5,1
GO:2000302,1.9847592793287976,3.9392693968817687,0.29711964046666683,2,1
GO:2000303,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:2000304,-0.7152430383487386,0.5115726039063353,0.5139873195200801,5,0
GO:2000308,-0.3198328853764785,0.10229307456824367,,1,0
GO:2000309,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:2000310,-0.11305724957314509,0.012781941681044415,0.9120220972557135,12,1
GO:2000311,0.11102546376043505,0.012326653603219679,0.9127605964495448,20,2
GO:2000312,-0.3198328853764785,0.10229307456824367,,1,0
GO:2000313,-0.3198328853764785,0.10229307456824367,,1,0
GO:2000314,-0.3198328853764785,0.10229307456824367,,1,0
GO:2000316,-0.3198328853764785,0.10229307456824367,,1,0
GO:2000317,1.9847592793287976,3.9392693968817687,0.29711964046666683,2,1
GO:2000318,-1.1082530756127662,1.2282248796051558,0.2913961653449829,12,0
GO:2000319,1.9847592793287976,3.9392693968817687,0.29711964046666683,2,1
GO:2000320,1.1686115252630875,1.3656528969777202,0.272581535830125,10,2
GO:2000321,-0.553995839020833,0.3069113896523967,0.6352535730857058,3,0
GO:2000323,-0.6397160569659002,0.40923663353999873,0.5678593191257792,4,0
GO:2000324,-0.3198328853764785,0.10229307456824367,,1,0
GO:2000329,-0.553995839020833,0.3069113896523967,0.6352535730857058,3,0
GO:2000330,-0.6397160569659002,0.40923663353999873,0.5678593191257792,4,0
GO:2000331,-0.3198328853764785,0.10229307456824367,,1,0
GO:2000334,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:2000338,-0.3198328853764785,0.10229307456824367,,1,0
GO:2000340,-0.7152430383487386,0.5115726039063353,0.5139873195200801,5,0
GO:2000341,-0.553995839020833,0.3069113896523967,0.6352535730857058,3,0
GO:2000342,1.083652270410898,1.1743022431666936,0.35783769368441276,4,1
GO:2000343,-0.021622830296500428,0.0004675467900312567,0.9831741931414335,11,1
GO:2000344,-0.021622830296500428,0.0004675467900312567,0.9831741931414335,11,1
GO:2000345,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:2000346,-0.6397160569659002,0.40923663353999873,0.5678593191257792,4,0
GO:2000347,1.1686115252630875,1.3656528969777202,0.272581535830125,10,2
GO:2000348,-0.553995839020833,0.3069113896523967,0.6352535730857058,3,0
GO:2000349,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:2000350,-0.3198328853764785,0.10229307456824367,,1,0
GO:2000351,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:2000352,-0.5431742338357954,0.2950382483031034,0.591023287967264,31,2
GO:2000353,-1.3192579459558371,1.7404415279676142,0.20565181145939337,17,0
GO:2000354,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:2000355,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:2000357,-0.3198328853764785,0.10229307456824367,,1,0
GO:2000358,-0.3198328853764785,0.10229307456824367,,1,0
GO:2000359,-0.3198328853764785,0.10229307456824367,,1,0
GO:2000360,1.083652270410898,1.1743022431666936,0.35783769368441276,4,1
GO:2000363,-0.553995839020833,0.3069113896523967,0.6352535730857058,3,0
GO:2000367,-0.3198328853764785,0.10229307456824367,,1,0
GO:2000368,1.9847592793287976,3.9392693968817687,0.29711964046666683,2,1
GO:2000369,-0.959699840522511,0.9210237838989329,0.3653094155484776,9,0
GO:2000370,1.083652270410898,1.1743022431666936,0.35783769368441276,4,1
GO:2000373,2.3676927366591274,5.60596889522839,0.07701428374129875,5,2
GO:2000374,-0.3198328853764785,0.10229307456824367,,1,0
GO:2000376,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:2000377,0.8820625636163819,0.7780343661335039,0.38876616662647523,20,3
GO:2000378,0.0385227402588344,0.0014840015170496208,0.9696528412897184,21,2
GO:2000379,1.9347883738310465,3.743406051511786,0.06249475046893768,31,6
GO:2000380,-0.3198328853764785,0.10229307456824367,,1,0
GO:2000381,-0.553995839020833,0.3069113896523967,0.6352535730857058,3,0
GO:2000382,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:2000384,3.1266328314641285,9.775832862789398,,1,1
GO:2000386,1.9847592793287976,3.9392693968817687,0.29711964046666683,2,1
GO:2000388,3.1266328314641285,9.775832862789398,,1,1
GO:2000389,-0.3198328853764785,0.10229307456824367,,1,0
GO:2000391,-0.7835300265070486,0.6139193024381364,0.46878731672782725,6,0
GO:2000392,-0.553995839020833,0.3069113896523967,0.6352535730857058,3,0
GO:2000393,-0.3198328853764785,0.10229307456824367,,1,0
GO:2000394,0.45651509606467044,0.2084060329349353,0.6640790992388472,7,1
GO:2000397,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:2000401,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
